ID;Date From;Date To;Lead Time;Process Type;Type;Team
14537;2009-11-25;2009-11-25;1;Scrum;Bug;
14538;2009-11-23;2009-11-23;8;Scrum;Bug;
14544;2009-12-01;2009-12-01;1;Scrum;Bug;
14545;2010-02-23;2010-02-23;2;Scrum;Bug;
14546;2009-11-24;2009-11-24;4;Scrum;Bug;
14556;2010-01-22;2010-01-22;25;Scrum;Bug;
14564;2010-02-11;2010-02-25;4;Scrum;Bug;
14567;2009-11-23;2009-11-23;7;Scrum;Bug;
14573;2009-11-24;2009-12-09;1;Scrum;Bug;
14585;2009-11-24;2009-11-27;5;Scrum;Feature;
14587;2009-11-24;2009-11-24;7;Scrum;Feature;
14590;2010-02-17;2010-02-17;1;Scrum;Bug;
14599;2009-11-24;2009-11-26;1;Scrum;Feature;
14607;2009-11-24;2009-11-24;1;Scrum;Bug;
14608;2009-11-24;2009-11-24;1;Scrum;Bug;
14610;2009-12-02;2009-12-02;1;Scrum;Bug;
14611;2009-11-24;2009-12-02;2;Scrum;Feature;
14615;2009-11-24;2009-11-25;8;Scrum;Feature;
14620;2009-11-24;2009-12-02;2;Scrum;Feature;
14623;2009-11-24;2009-12-09;1;Scrum;Bug;
14629;2009-11-26;2009-11-26;8;Scrum;Bug;
14634;2009-11-25;2009-11-25;7;Scrum;Bug;
14641;2009-11-26;2009-11-26;55;Scrum;Feature;
14642;2009-11-25;2009-11-27;8;Scrum;Bug;
14648;2009-12-11;2010-01-25;1;Scrum;Feature;
14649;2009-11-26;2010-01-07;22;Scrum;Feature;
14650;2010-01-25;2010-01-28;6;Scrum;Feature;
14651;2009-12-28;2009-12-28;46;Scrum;Feature;
14652;2009-11-25;2009-11-26;20;Scrum;Bug;
14653;2009-11-25;2009-11-26;8;Scrum;Bug;
14675;2009-12-03;2009-12-03;1;Scrum;Bug;
14676;2009-11-25;2009-11-25;1;Scrum;Bug;
14677;2009-11-25;2009-12-09;1;Scrum;Bug;
14678;2009-11-25;2009-12-09;1;Scrum;Bug;
14679;2009-12-04;2009-12-04;1;Scrum;Bug;
14681;2009-11-25;2009-11-25;21;Scrum;Feature;
14686;2009-11-25;2009-12-09;1;Scrum;Bug;
14688;2009-11-26;2009-11-30;1;Scrum;Bug;
14689;2009-11-25;2009-12-09;1;Scrum;Bug;
14690;2009-11-25;2009-11-30;1;Scrum;Bug;
14696;2009-11-26;2009-12-09;1;Scrum;Bug;
14697;2009-11-26;2009-12-09;1;Scrum;Bug;
14698;2009-11-26;2009-12-09;1;Scrum;Bug;
14702;2009-11-26;2009-12-09;1;Scrum;Bug;
14706;2009-11-30;2009-11-30;1;Scrum;Bug;
14712;2009-11-30;2009-11-30;1;Scrum;Bug;
14715;2009-11-30;2009-11-30;1;Scrum;Bug;
14717;2009-11-30;2009-11-30;1;Scrum;Bug;
14719;2009-11-26;2009-11-26;6;Scrum;Bug;
14725;2009-11-26;2009-11-26;8;Scrum;Bug;
14728;2009-11-26;2009-11-26;1;Scrum;Bug;
14729;2009-11-26;2009-11-27;5;Scrum;Bug;
14739;2009-11-26;2009-12-01;4;Scrum;Bug;
14745;2009-11-27;2009-11-30;3;Scrum;Bug;
14754;2009-11-27;2010-02-23;8;Scrum;Bug;
14756;2009-11-27;2009-11-27;19;Scrum;Bug;
14757;2009-11-30;2009-11-30;3;Scrum;Bug;
14758;2009-11-27;2009-11-27;4;Scrum;Bug;
14759;2009-11-27;2009-11-27;4;Scrum;Bug;
14763;2009-11-27;2009-11-27;1;Scrum;Bug;
14764;2009-11-29;2009-11-29;4;Scrum;Feature;
14766;2009-12-01;2009-12-01;1;Scrum;Bug;
14767;2009-11-30;2009-12-09;1;Scrum;Bug;
14769;2009-11-30;2009-11-30;11;Scrum;Feature;
14779;2009-11-30;2009-12-09;1;Scrum;Bug;
14781;2009-11-30;2009-11-30;1;Scrum;Bug;
14782;2009-11-30;2009-12-09;1;Scrum;Bug;
14784;2009-11-30;2010-01-12;1;Scrum;Bug;
14787;2009-11-30;2009-11-30;1;Scrum;Bug;
14788;2009-11-30;2009-12-09;1;Scrum;Bug;
14789;2009-11-30;2010-01-12;1;Scrum;Bug;
14791;2010-11-02;2010-11-02;28;Kanban;Bug;Xenon
14794;2009-12-06;2009-12-09;45;Scrum;Bug;
14795;2009-11-30;2009-12-09;1;Scrum;Bug;
14804;2009-12-03;2009-12-03;1;Scrum;Bug;
14810;2009-12-01;2009-12-01;1;Scrum;Bug;
14811;2009-11-30;2009-11-30;84;Scrum;Feature;
14813;2009-12-02;2009-12-03;1;Scrum;Bug;
14819;2009-11-30;2009-12-09;1;Scrum;Bug;
14821;2010-02-24;2010-02-24;2;Scrum;Bug;
14822;2009-11-30;2009-12-09;1;Scrum;Bug;
14828;2009-11-30;2009-12-01;7;Scrum;Bug;
14830;2010-01-06;2010-01-07;16;Scrum;Feature;
14831;2009-12-14;2009-12-15;43;Scrum;Feature;
14839;2009-12-14;2009-12-14;44;Scrum;Bug;
14842;2010-02-22;2010-02-22;4;Scrum;Bug;
14848;2009-12-01;2009-12-01;1;Scrum;Bug;
14849;2009-12-14;2009-12-14;2;Scrum;Bug;
14851;2009-12-01;2009-12-01;2;Scrum;Bug;
14859;2009-12-01;2009-12-01;4;Scrum;Bug;
14860;2009-12-04;2009-12-04;3;Scrum;Bug;
14866;2010-01-28;2010-01-28;7;Scrum;Bug;
14870;2009-12-21;2009-12-21;85;Scrum;Bug;
14872;2009-12-02;2009-12-02;37;Scrum;Bug;
14874;2009-12-02;2010-02-11;1;Scrum;Bug;
14878;2009-12-03;2009-12-03;2;Scrum;Bug;
14881;2009-12-14;2009-12-15;2;Scrum;Bug;
14882;2009-12-02;2009-12-02;1;Scrum;Bug;
14888;2009-12-02;2009-12-02;1;Scrum;Bug;
14889;2009-12-03;2009-12-03;1;Scrum;Bug;
14893;2009-12-03;2009-12-03;2;Scrum;Bug;
14899;2009-12-02;2009-12-02;2;Scrum;Bug;
14902;2009-12-03;2009-12-03;1;Scrum;Bug;
14905;2010-02-23;2010-02-23;1;Scrum;Bug;
14907;2009-12-03;2009-12-03;5;Scrum;Bug;
14908;2009-12-03;2009-12-03;1;Scrum;Bug;
14909;2009-12-03;2009-12-03;34;Scrum;Bug;
14912;2009-12-03;2009-12-03;1;Scrum;Bug;
14915;2009-12-03;2009-12-03;1;Scrum;Bug;
14918;2009-12-03;2009-12-03;5;Scrum;Bug;
14927;2009-12-03;2009-12-03;1;Scrum;Bug;
14928;2009-12-03;2009-12-04;1;Scrum;Bug;
14936;2009-12-03;2009-12-09;1;Scrum;Bug;
14937;2009-12-03;2009-12-09;1;Scrum;Bug;
14938;2009-12-04;2009-12-07;3;Scrum;Bug;
14940;2009-12-04;2009-12-04;5;Scrum;Bug;
14941;2009-12-03;2009-12-07;39;Scrum;Bug;
14942;2009-12-04;2009-12-04;12;Scrum;Bug;
14944;2009-12-03;2009-12-04;5;Scrum;Bug;
14945;2009-12-03;2009-12-07;4;Scrum;Bug;
14950;2009-12-04;2009-12-04;1;Scrum;Bug;
14953;2009-12-04;2009-12-04;3;Scrum;Bug;
14954;2009-12-04;2009-12-09;1;Scrum;Bug;
14956;2009-12-09;2009-12-09;1;Scrum;Bug;
14957;2009-12-04;2009-12-09;1;Scrum;Bug;
14968;2009-12-04;2009-12-09;1;Scrum;Bug;
14971;2009-12-04;2009-12-09;1;Scrum;Bug;
14975;2009-12-04;2009-12-04;45;Scrum;Bug;
14977;2009-12-04;2009-12-09;1;Scrum;Bug;
14978;2009-12-04;2009-12-09;1;Scrum;Bug;
14979;2009-12-04;2009-12-09;1;Scrum;Bug;
14985;2009-12-04;2009-12-04;4;Scrum;Bug;
14988;2009-12-04;2009-12-04;1;Scrum;Bug;
14995;2009-12-04;2009-12-04;4;Scrum;Bug;
14996;2009-12-04;2009-12-04;1;Scrum;Bug;
14999;2009-12-04;2009-12-04;1;Scrum;Bug;
15005;2009-12-04;2010-01-12;1;Scrum;Bug;
15010;2009-12-04;2009-12-04;1;Scrum;Bug;
15011;2009-12-04;2009-12-09;1;Scrum;Bug;
15014;2009-12-04;2009-12-09;1;Scrum;Bug;
15015;2009-12-04;2009-12-09;1;Scrum;Bug;
15016;2009-12-04;2009-12-09;1;Scrum;Bug;
15017;2009-12-04;2009-12-04;1;Scrum;Feature;
15018;2009-12-04;2009-12-09;1;Scrum;Bug;
15019;2009-12-04;2009-12-09;1;Scrum;Bug;
15476;2009-12-06;2009-12-09;1;Scrum;Bug;
15477;2009-12-06;2009-12-09;1;Scrum;Bug;
15478;2009-12-06;2009-12-09;1;Scrum;Bug;
15479;2009-12-06;2009-12-09;1;Scrum;Bug;
15480;2009-12-06;2009-12-09;1;Scrum;Bug;
15690;2009-12-07;2009-12-09;1;Scrum;Bug;
15700;2009-12-07;2009-12-09;1;Scrum;Bug;
15703;2009-12-07;2009-12-07;3;Scrum;Bug;
15714;2009-12-07;2009-12-07;2;Scrum;Bug;
15718;2009-12-07;2009-12-07;1;Scrum;Bug;
15725;2009-12-08;2009-12-08;3;Scrum;Bug;
15734;2009-12-07;2009-12-07;1;Scrum;Bug;
15742;2009-12-07;2009-12-07;1;Scrum;Bug;
15745;2009-12-07;2009-12-09;1;Scrum;Bug;
15748;2009-12-07;2009-12-07;2;Scrum;Bug;
15771;2009-12-07;2009-12-07;4;Scrum;Bug;
15774;2010-03-25;2010-04-09;27;Scrum;Bug;
15778;2010-01-27;2010-02-09;1;Scrum;Bug;
15779;2009-12-07;2009-12-07;4;Scrum;Bug;
15780;2009-12-09;2009-12-09;125;Scrum;Bug;
15782;2009-12-08;2009-12-09;1;Scrum;Bug;
15789;2009-12-08;2009-12-08;1;Scrum;Bug;
15796;2009-12-08;2009-12-08;1;Scrum;Bug;
15798;2010-02-23;2010-02-23;14;Scrum;Bug;
15799;2009-12-08;2009-12-08;1;Scrum;Bug;
15806;2009-12-08;2009-12-08;1;Scrum;Bug;
15815;2009-12-08;2009-12-11;1;Scrum;Bug;
15816;2009-12-08;2009-12-08;1;Scrum;Bug;
15817;2009-12-08;2009-12-08;1;Scrum;Bug;
15823;2009-12-09;2009-12-09;70;Scrum;Bug;
15824;2009-12-08;2009-12-11;122;Scrum;Bug;
15825;2009-12-09;2009-12-11;1;Scrum;Bug;
15834;2009-12-08;2009-12-08;1;Scrum;Bug;
15837;2010-01-15;2010-01-25;77;Scrum;Feature;
15841;2009-12-08;2009-12-09;1;Scrum;Bug;
15842;2009-12-08;2009-12-09;1;Scrum;Bug;
15845;2009-12-09;2009-12-09;1;Scrum;Bug;
15846;2009-12-09;2009-12-09;1;Scrum;Bug;
15847;2009-12-09;2009-12-09;1;Scrum;Bug;
15854;2009-12-09;2009-12-09;5;Scrum;Bug;
15855;2009-12-09;2009-12-09;1;Scrum;Bug;
15860;2009-12-09;2009-12-09;1;Scrum;Bug;
15868;2009-12-17;2010-02-10;1;Scrum;Bug;
15878;2010-02-22;2010-02-22;5;Scrum;Bug;
15882;2009-12-09;2009-12-09;1;Scrum;Bug;
15900;2009-12-09;2009-12-09;1;Scrum;Bug;
15906;2009-12-10;2009-12-10;1;Scrum;Bug;
15910;2009-12-10;2009-12-10;1;Scrum;Bug;
15924;2009-12-10;2009-12-10;1;Scrum;Bug;
15925;2009-12-10;2009-12-10;40;Scrum;Bug;
15929;2009-12-10;2009-12-11;1;Scrum;Bug;
15930;2009-12-11;2009-12-11;1;Scrum;Bug;
15931;2009-12-11;2009-12-11;1;Scrum;Bug;
15935;2009-12-15;2009-12-21;110;Scrum;Feature;
15945;2009-12-11;2009-12-11;49;Scrum;Bug;
15962;2009-12-11;2009-12-15;21;Scrum;Bug;
15995;2009-12-14;2009-12-14;4;Scrum;Bug;
15997;2009-12-14;2009-12-15;4;Scrum;Bug;
16000;2009-12-15;2009-12-16;128;Scrum;Feature;
16019;2009-12-22;2009-12-22;1;Scrum;Feature;
16021;2010-01-05;2010-01-05;10;Scrum;Feature;
16024;2009-12-16;2010-01-11;1;Scrum;Feature;
16031;2009-12-16;2010-01-07;4;Scrum;Feature;
16048;2010-02-03;2010-02-11;6;Scrum;Bug;
16092;2009-12-15;2009-12-15;6;Scrum;Bug;
16204;2009-12-16;2009-12-16;1;Scrum;Bug;
16223;2009-12-17;2009-12-17;271;Scrum;Feature;
16225;2009-12-16;2009-12-16;29;Scrum;Bug;
16227;2009-12-16;2009-12-16;19;Scrum;Bug;
16242;2009-12-16;2009-12-16;33;Scrum;Feature;
16255;2009-12-16;2009-12-16;1;Scrum;Bug;
16259;2009-12-17;2010-02-10;1;Scrum;Bug;
16261;2010-01-11;2010-01-11;16;Scrum;Bug;
16262;2010-01-14;2010-02-10;1;Scrum;Bug;
16267;2009-12-16;2009-12-16;30;Scrum;Bug;
16268;2010-01-05;2010-01-06;2;Scrum;Bug;
16273;2010-02-09;2010-02-11;9;Scrum;Bug;
16275;2009-12-16;2009-12-16;1;Scrum;Feature;
16299;2009-12-17;2009-12-17;1;Scrum;Bug;
16301;2009-12-17;2009-12-17;89;Scrum;Bug;
16304;2009-12-17;2009-12-17;1;Scrum;Bug;
16306;2009-12-17;2009-12-17;1;Scrum;Feature;
16308;2010-01-11;2010-01-11;16;Scrum;Bug;
16309;2010-01-14;2010-02-10;1;Scrum;Bug;
16310;2010-01-05;2010-01-11;18;Scrum;Bug;
16315;2010-01-05;2010-01-18;35;Scrum;Bug;
16319;2009-12-18;2009-12-18;1;Scrum;Bug;
16323;2010-02-11;2010-02-22;2;Scrum;Bug;
16325;2009-12-18;2009-12-24;1;Scrum;Bug;
16326;2009-12-18;2009-12-18;73;Scrum;Bug;
16327;2009-12-18;2009-12-21;1;Scrum;Bug;
16328;2010-02-12;2010-02-18;5;Scrum;Bug;
16340;2009-12-21;2009-12-21;63;Scrum;Feature;
16360;2010-04-21;2010-04-21;146;Scrum;Feature;
16366;2010-01-11;2010-01-11;17;Scrum;Feature;
16398;2010-01-12;2010-01-12;31;Scrum;Bug;
16416;2009-12-24;2010-01-12;1;Scrum;Bug;
16419;2009-12-25;2010-01-12;1;Scrum;Bug;
16438;2009-12-28;2010-01-12;1;Scrum;Bug;
16446;2010-01-05;2010-01-05;11;Scrum;Bug;
16452;2010-01-26;2010-02-18;1;Scrum;Bug;
16453;2010-01-05;2010-01-07;1;Scrum;Bug;
16459;2009-12-29;2009-12-31;5;Scrum;Bug;
16461;2009-12-30;2010-01-12;1;Scrum;Bug;
16465;2010-01-04;2010-01-05;9;Scrum;Bug;
16467;2009-12-30;2010-01-12;1;Scrum;Bug;
16472;2009-12-31;2010-01-12;1;Scrum;Bug;
16474;2010-01-01;2010-01-12;1;Scrum;Bug;
16490;2010-01-04;2010-01-04;1;Scrum;Bug;
16495;2010-02-01;2010-02-08;30;Scrum;Feature;
16497;2010-01-04;2010-01-25;1;Scrum;Feature;
16508;2010-01-06;2010-01-07;27;Scrum;Feature;
16512;2010-01-05;2010-01-05;20;Scrum;Feature;
16524;2010-01-07;2010-01-07;18;Scrum;Feature;
16527;2010-01-05;2010-01-18;10;Scrum;Feature;
16529;2010-01-05;2010-01-08;25;Scrum;Feature;
16544;2010-01-05;2010-01-12;1;Scrum;Bug;
16557;2010-01-05;2010-01-13;16;Scrum;Feature;
16574;2010-01-28;2010-02-24;1;Scrum;Bug;
16576;2010-01-25;2010-02-11;33;Scrum;Bug;
16577;2010-01-25;2010-02-09;1;Scrum;Bug;
16578;2010-01-05;2010-01-05;17;Scrum;Feature;
16579;2010-04-08;2010-05-28;1;Scrum;Bug;
16613;2010-01-06;2010-01-06;38;Scrum;Bug;
16614;2010-01-06;2010-01-06;3;Scrum;Feature;
16615;2010-01-05;2010-01-12;1;Scrum;Bug;
16621;2010-03-17;2010-03-18;48;Scrum;Feature;
16626;2010-01-06;2010-01-06;16;Scrum;Bug;
16644;2010-01-07;2010-01-07;14;Scrum;Feature;
16648;2010-01-07;2010-01-07;1;Scrum;Bug;
16651;2010-01-07;2010-01-07;27;Scrum;Feature;
16652;2010-01-08;2010-01-08;1;Scrum;Bug;
16653;2010-01-12;2010-01-12;17;Scrum;Feature;
16655;2010-01-06;2010-01-06;22;Scrum;Bug;
16664;2010-11-30;2010-11-30;7;Kanban;Bug;Neon
16670;2010-01-08;2010-01-08;17;Scrum;Bug;
16673;2010-01-07;2010-01-12;1;Scrum;Bug;
16676;2010-01-07;2010-01-12;1;Scrum;Bug;
16696;2010-01-25;2010-01-27;7;Scrum;Feature;
16701;2010-01-07;2010-01-13;2;Scrum;Bug;
16704;2010-01-07;2010-01-13;2;Scrum;Bug;
16720;2010-01-07;2010-01-07;19;Scrum;Bug;
16722;2010-01-12;2010-01-15;1;Scrum;Bug;
16723;2010-06-10;2010-06-14;31;Scrum;Bug;
16726;2010-01-08;2010-01-08;1;Scrum;Bug;
16727;2010-01-08;2010-01-08;1;Scrum;Bug;
16731;2010-01-13;2010-02-02;43;Scrum;Bug;
16733;2010-01-08;2010-01-08;7;Scrum;Bug;
16734;2010-01-11;2010-01-12;3;Scrum;Bug;
16737;2010-01-08;2010-01-08;7;Scrum;Feature;
16739;2010-01-08;2010-01-12;3;Scrum;Bug;
16740;2010-01-12;2010-01-12;3;Scrum;Bug;
16741;2010-01-08;2010-01-08;3;Scrum;Bug;
16742;2010-01-08;2010-01-08;3;Scrum;Bug;
16744;2010-01-08;2010-01-08;67;Scrum;Bug;
16745;2010-01-08;2010-01-08;3;Scrum;Bug;
16746;2010-01-08;2010-01-12;2;Scrum;Bug;
16747;2010-01-08;2010-01-08;34;Scrum;Bug;
16748;2010-01-08;2010-01-12;4;Scrum;Bug;
16749;2010-01-12;2010-01-12;3;Scrum;Bug;
16750;2010-01-08;2010-01-12;4;Scrum;Bug;
16751;2010-01-08;2010-01-12;2;Scrum;Bug;
16762;2010-01-11;2010-01-12;1;Scrum;Bug;
16763;2010-01-11;2010-01-12;1;Scrum;Bug;
16764;2010-01-11;2010-01-12;1;Scrum;Bug;
16766;2010-01-12;2010-01-12;38;Scrum;Bug;
16768;2010-01-11;2010-01-11;3;Scrum;Bug;
16769;2010-01-11;2010-01-11;10;Scrum;Bug;
16770;2010-01-11;2010-01-12;3;Scrum;Bug;
16777;2010-01-11;2010-04-27;1;Scrum;Bug;
16779;2010-01-12;2010-01-12;10;Scrum;Bug;
16789;2010-01-12;2010-01-12;2;Scrum;Bug;
16790;2010-01-12;2010-01-12;16;Scrum;Feature;
16794;2010-02-22;2010-02-22;1;Scrum;Bug;
16799;2010-02-10;2010-02-17;1;Scrum;Bug;
16800;2010-01-17;2010-02-09;7;Scrum;Bug;
16809;2010-01-13;2010-01-13;1;Scrum;Bug;
16812;2010-01-13;2010-01-14;1;Scrum;Bug;
16814;2010-01-13;2010-01-14;1;Scrum;Bug;
16818;2010-01-13;2010-01-15;4;Scrum;Bug;
16819;2010-01-13;2010-01-13;1;Scrum;Bug;
16825;2010-01-14;2010-01-14;1;Scrum;Bug;
16826;2010-01-25;2010-01-25;19;Scrum;Feature;
16827;2010-01-25;2010-02-01;12;Scrum;Feature;
16838;2010-02-19;2010-02-23;4;Scrum;Feature;
16844;2010-01-15;2010-01-26;1;Scrum;Feature;
16851;2010-05-18;2010-05-18;8;Scrum;Feature;
16869;2010-01-19;2010-01-21;2;Scrum;Bug;
16871;2010-01-15;2010-01-15;4;Scrum;Bug;
16874;2010-01-15;2010-01-15;11;Scrum;Feature;
16886;2010-01-18;2010-01-18;22;Scrum;Feature;
16890;2010-01-18;2010-02-02;14;Scrum;Bug;
16894;2010-02-24;2010-02-26;5;Scrum;Bug;
16899;2010-01-18;2010-01-18;2;Scrum;Bug;
16902;2010-10-13;2010-10-13;7;Kanban;Bug;Xenon
16912;2010-01-20;2010-01-20;1;Scrum;Bug;
16917;2010-01-25;2010-02-09;1;Scrum;Bug;
16918;2010-02-11;2010-02-22;1;Scrum;Bug;
16919;2010-02-09;2010-02-22;1;Scrum;Bug;
16921;2010-02-18;2010-02-22;4;Scrum;Bug;
16923;2010-01-19;2010-01-19;32;Scrum;Bug;
16925;2010-01-19;2010-01-19;1;Scrum;Bug;
16935;2010-01-21;2010-01-21;1;Scrum;Feature;
16946;2010-02-08;2010-02-10;14;Scrum;Feature;
16954;2010-01-20;2010-01-20;1;Scrum;Bug;
16955;2010-02-25;2010-02-25;5;Scrum;Bug;
16956;2010-05-14;2010-05-14;1;Scrum;Feature;
16961;2010-02-23;2010-02-23;15;Scrum;Feature;
16962;2010-01-20;2010-01-20;5;Scrum;Bug;
16965;2010-02-17;2010-02-18;15;Scrum;Feature;
16966;2010-05-12;2010-05-12;1;Scrum;Feature;
16972;2010-01-22;2010-01-22;6;Scrum;Bug;
16988;2010-01-21;2010-01-21;1;Scrum;Bug;
16996;2010-01-21;2010-01-25;1;Scrum;Bug;
17001;2010-04-08;2010-04-08;1;Scrum;Bug;
17012;2010-02-19;2010-02-26;1;Scrum;Bug;
17013;2010-01-22;2010-01-22;6;Scrum;Feature;
17021;2010-02-16;2010-02-18;12;Scrum;Bug;
17026;2010-02-03;2010-02-03;68;Scrum;Feature;
17027;2010-02-08;2010-02-08;64;Scrum;Feature;
17030;2010-01-26;2010-01-26;16;Scrum;Feature;
17032;2010-01-27;2010-01-28;27;Scrum;Feature;
17034;2010-01-25;2010-01-25;78;Scrum;Feature;
17036;2010-01-24;2010-01-24;155;Scrum;Feature;
17048;2010-01-25;2010-01-27;23;Scrum;Feature;
17051;2010-02-18;2010-02-18;5;Scrum;Bug;
17053;2010-01-25;2010-01-25;1;Scrum;Bug;
17054;2010-01-28;2010-01-28;89;Scrum;Feature;
17074;2010-01-25;2010-01-25;14;Scrum;Feature;
17088;2010-01-27;2010-01-27;17;Scrum;Feature;
17092;2010-01-25;2010-01-25;3;Scrum;Bug;
17093;2010-02-09;2010-02-14;4;Scrum;Bug;
17094;2010-01-28;2010-01-28;23;Scrum;Bug;
17095;2010-03-12;2010-03-17;1;Scrum;Bug;
17096;2010-02-12;2010-02-19;6;Scrum;Bug;
17097;2010-01-26;2010-01-26;1;Scrum;Bug;
17099;2010-01-26;2010-02-01;14;Scrum;Bug;
17101;2010-01-26;2010-01-26;1;Scrum;Bug;
17103;2010-01-26;2010-01-26;1;Scrum;Bug;
17104;2010-01-26;2010-02-05;12;Scrum;Bug;
17105;2010-01-27;2010-01-27;2;Scrum;Bug;
17106;2010-01-26;2010-01-29;13;Scrum;Bug;
17107;2010-02-24;2010-03-10;105;Scrum;Bug;
17111;2010-02-12;2010-02-15;10;Scrum;Bug;
17114;2010-02-05;2010-02-05;5;Scrum;Bug;
17115;2010-01-27;2010-01-27;8;Scrum;Feature;
17118;2010-01-27;2010-01-27;1;Scrum;Feature;
17120;2010-01-27;2010-01-29;24;Scrum;Feature;
17123;2010-01-28;2010-02-10;3;Scrum;Bug;
17128;2010-01-27;2010-01-27;34;Scrum;Feature;
17129;2010-02-23;2010-02-24;35;Scrum;Feature;
17131;2010-02-16;2010-02-16;6;Scrum;Feature;
17135;2010-01-28;2010-01-29;15;Scrum;Bug;
17138;2010-06-15;2010-06-15;28;Scrum;Feature;
17143;2010-01-27;2010-01-28;1;Scrum;Bug;
17146;2010-01-27;2010-02-19;1;Scrum;Bug;
17147;2010-01-27;2010-02-19;1;Scrum;Bug;
17148;2010-01-27;2010-02-19;1;Scrum;Bug;
17149;2010-02-03;2010-02-10;2;Scrum;Bug;
17150;2010-01-28;2010-02-10;3;Scrum;Bug;
17153;2010-01-28;2010-02-19;1;Scrum;Bug;
17154;2010-01-28;2010-02-19;1;Scrum;Bug;
17165;2010-01-28;2010-02-02;16;Scrum;Feature;
17166;2010-01-28;2010-01-28;1;Scrum;Bug;
17167;2010-02-19;2010-02-19;7;Scrum;Bug;
17175;2010-01-28;2010-01-28;47;Scrum;Bug;
17180;2010-01-29;2010-01-29;5;Scrum;Feature;
17183;2010-03-04;2010-03-04;1;Scrum;Feature;
17188;2010-02-04;2010-02-04;1;Scrum;Feature;
17190;2010-02-09;2010-02-10;2;Scrum;Bug;
17191;2010-02-08;2010-02-08;2;Scrum;Bug;
17194;2010-01-29;2010-01-29;1;Scrum;Feature;
17199;2010-01-29;2010-02-08;1;Scrum;Bug;
17202;2010-02-05;2010-02-05;5;Scrum;Bug;
17204;2010-02-01;2010-02-01;24;Scrum;Bug;
17207;2010-02-17;2010-04-08;34;Scrum;Feature;
17215;2010-02-02;2010-02-17;28;Scrum;Feature;
17218;2010-02-02;2010-02-02;4;Scrum;Feature;
17222;2010-02-08;2010-02-08;15;Scrum;Feature;
17229;2010-02-02;2010-02-03;20;Scrum;Feature;
17239;2010-02-02;2010-02-08;9;Scrum;Feature;
17250;2010-02-26;2010-02-26;1;Scrum;Feature;
17256;2010-02-02;2010-02-19;1;Scrum;Bug;
17259;2010-02-02;2010-02-19;1;Scrum;Bug;
17262;2010-02-02;2010-02-19;1;Scrum;Bug;
17265;2010-02-02;2010-02-02;1;Scrum;Bug;
17266;2010-02-02;2010-02-02;13;Scrum;Feature;
17268;2010-02-02;2010-02-03;10;Scrum;Bug;
17278;2010-02-02;2010-02-04;4;Scrum;Feature;
17287;2010-02-02;2010-02-08;22;Scrum;Feature;
17296;2010-09-06;2010-09-06;23;Kanban;Feature;Neon
17296;2010-07-05;2010-08-13;67;Scrum;Feature;
17300;2010-03-17;2010-04-06;36;Scrum;Feature;
17307;2010-02-02;2010-02-02;6;Scrum;Feature;
17309;2010-02-02;2010-02-02;1;Scrum;Bug;
17314;2010-02-03;2010-02-19;1;Scrum;Bug;
17316;2010-02-03;2010-02-19;1;Scrum;Bug;
17321;2010-02-08;2010-02-08;16;Scrum;Feature;
17322;2010-02-08;2010-02-17;76;Scrum;Feature;
17323;2010-05-05;2010-05-24;9;Scrum;Feature;
17324;2010-02-23;2010-02-23;6;Scrum;Feature;
17325;2010-03-03;2010-03-03;14;Scrum;Feature;
17326;2010-02-08;2010-02-08;39;Scrum;Feature;
17327;2010-05-20;2010-05-20;1;Scrum;Feature;
17334;2010-02-03;2010-02-19;1;Scrum;Bug;
17335;2010-02-04;2010-02-04;7;Scrum;Bug;
17343;2010-02-18;2010-02-19;1;Scrum;Feature;
17351;2010-02-15;2010-02-19;4;Scrum;Bug;
17352;2010-02-03;2010-02-22;3;Scrum;Bug;
17355;2010-02-04;2010-02-04;1;Scrum;Bug;
17360;2010-02-10;2010-02-10;34;Scrum;Feature;
17362;2010-02-26;2010-02-26;1;Scrum;Bug;
17384;2010-02-05;2010-02-08;1;Scrum;Feature;
17385;2010-02-05;2010-02-05;4;Scrum;Feature;
17398;2010-02-08;2010-02-08;1;Scrum;Feature;
17399;2010-02-09;2010-02-09;38;Scrum;Feature;
17410;2010-03-19;2010-03-23;1;Scrum;Feature;
17419;2010-02-08;2010-02-08;14;Scrum;Feature;
17421;2010-02-09;2010-02-09;7;Scrum;Feature;
17445;2010-02-09;2010-02-09;2;Scrum;Feature;
17460;2010-02-19;2010-02-19;8;Scrum;Bug;
17465;2010-02-10;2010-02-10;13;Scrum;Feature;
17469;2010-02-09;2010-02-10;1;Scrum;Bug;
